,Unnamed: 0,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
147,147,non-clickbait,ganjil genap anies pengguna angkutan capai rekor,7,5.4,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,148,non-clickbait,trump umumkan perundingan damai taliban mati,6,6.25,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,149,clickbait,kebijakan gila jokowi,3,6.5,0.25,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,150,non-clickbait,jokowi janjikan sarjana papua bumn perusahaan,6,6.0,0.333333333,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,151,non-clickbait,bayi kaki tangannya putus tangerang serahkan polisi,7,5.0,0.4166666670000001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,152,non-clickbait,pengusutan kpk mafia migas terkait petral,6,5.7,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,153,non-clickbait,banyuwangi perawat kolaborasi bikin sehat usaha wisata warga,8,6.222222222,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,154,non-clickbait,korban kecelakaan maut nganjuk dpo narkoba,6,5.5,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,155,non-clickbait,kabut asap bikin penerbangan banjarmasin terganggu,6,6.714285714,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,156,non-clickbait,tokoh papua jokowi bangun istana presiden papua,7,5.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,157,non-clickbait,jaksa kpk ma tolak pk novanto,6,4.1428571430000005,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,158,clickbait,pemkot pekanbaru liburkan sd smp kabut asap,7,5.4,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,159,non-clickbait,video porno pasangan dewasa gegerkan sumedang,6,6.666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,160,non-clickbait,tata umroh urutan bacaannya,4,5.166666667,0.333333333,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,161,non-clickbait,persen dewan ciamis gadaikan sk ketua mencuri uang negara,9,5.7,0.1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,162,non-clickbait,seputar kecelakaan maut jalur nganjuk madiun tewaskan orang,8,5.8,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,163,non-clickbait,pj walkot makassar rilis edaran antisipasi syiah rekomendasi mui,9,6.1,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,164,non-clickbait,dipimpin ibas demokrat gelar pembekalan anggota legislatif,7,7.428571429,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,165,non-clickbait,jokowi istana presiden papua dibangun,5,5.555555556,0.444444444,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,166,non-clickbait,jokowi undang tokoh papua istana,5,4.625,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167,167,non-clickbait,china geram pernyataan menlu as perlakuan uighur,7,5.8,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,168,non-clickbait,oso revisi uu kpk tidak melemahkan,6,4.9,0.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,169,non-clickbait,pelanggar ditilang jakbar alasannya tidak ganjil genap,7,6.0,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,170,non-clickbait,jenguk bj habibie anies semoga allah turunkan mukjizat,8,5.666666667,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,171,non-clickbait,gubernur khofifah gandeng isei kembangkan one pesantren one product,9,6.555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,172,non-clickbait,sby jenguk bj habibie rspad gatot soebroto,7,4.75,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,173,non-clickbait,hut tni al tingkatkan sdm indonesia maju,7,4.545454545,0.363636364,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,174,non-clickbait,buka luwur sunan kudus ribuan paket nasi berkat dibagikan,9,5.444444444,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,175,non-clickbait,pdip nilai pidato kontemplasi sby sejalan ide jokowi,8,5.666666667,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,176,clickbait,ribu hektare lahan terbakar udara palembang tidak sehat,8,5.555555556,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,177,non-clickbait,pelemahan kpk demokrasi,3,5.285714286,0.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,178,non-clickbait,kpk panggil wakil ketua komisi xi terkait anggota dpr f pan,11,4.5,0.083333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,179,non-clickbait,kabut asap pekat riau ganggu penerbangan,6,5.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,180,non-clickbait,petugas cek pajak pelanggar ganjil genap cokelat,7,5.6,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,181,non-clickbait,tim pelajar dki raih juara olimpiade metropolis moskow,8,5.2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,182,non-clickbait,status tersangka veronica koman disoal polri praperadilan,7,6.75,0.125,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,183,clickbait,viral bocah bekasi tewas akibat bully ketua,7,4.833333333,0.4166666670000001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,184,non-clickbait,pemkab ponorogo ajukan formasi cpns p k,7,4.555555556,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,185,non-clickbait,pengemudi melanggar ganjil genap jaksel,5,5.0,0.545454545,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,186,non-clickbait,ganjil genap dishub sosialisasi maksimal,5,5.454545455,0.545454545,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,187,non-clickbait,suasana antre ngalap berkat buka luwur sunan kudus,8,5.444444444,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,188,non-clickbait,dishub dki perluasan ganjil genap tingkatkan pengguna sepeda motor,9,6.444444444,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,189,clickbait,anggota dprd banten ramai ramai gadai sk kemendagri,8,5.1,0.2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,190,non-clickbait,asap karhutla parah jarak pandang riau meter,7,5.1111111110000005,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,191,non-clickbait,perluasan ganjil genap dishub volume lintas turun signifikan,8,6.333333333,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,192,non-clickbait,aktor intelektual rusuh papua dicari,5,5.714285714,0.28571428600000004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,193,non-clickbait,curhatan korban bully pansel kpk komisi iii,7,4.888888889,0.222222222,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,194,non-clickbait,kpk umumkan tersangka mafia migas terkait petral siang,8,5.5,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,195,non-clickbait,puntung rokok pembalut bekas ratusan kilo sampah pantai gold coast,10,5.166666667,0.166666667,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,196,non-clickbait,asap pekat kepung pekanbaru polantas bagikan masker pengendara,8,6.333333333,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,197,non-clickbait,santri probolinggo sambut muharam pawai obor,6,5.875,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,198,clickbait,yuk bantu jokowi cari menteri ikuti polling detikcom,8,5.222222222,0.111111111,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,199,non-clickbait,beda eks komisioner kpai polemik pb djarum,7,5.1111111110000005,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,200,non-clickbait,ratusan keluarga queensland mengungsi hindari kebakaran kian memburuk,8,6.8,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,201,non-clickbait,penerapan tilang elektronik busway ditargetkan oktober,6,7.285714286,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,202,non-clickbait,dangdutan maut tewaskan pria bekasi pelaku ditangkap,7,6.0,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,203,non-clickbait,cerita ngeri bocah bogor dibunuh disodomi,6,6.142857143,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,204,non-clickbait,contoh pemotor serang pejalan kaki trotoar maaf,7,4.916666667,0.4166666670000001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,205,non-clickbait,kebakaran gudang penjaringan padam kerugian ditaksir rp m,8,5.777777778,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,206,non-clickbait,atasi kabut asap indonesia malaysia rencanakan hujan buatan,8,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,207,non-clickbait,hindari razia wanita diduga psk makassar sembunyi selokan,8,5.4,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,208,non-clickbait,polisi bongkar perdagangan wanita kepri korbannya dijadikan psk,8,6.444444444,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,209,non-clickbait,gegara potong kabel anies disomasi apjatel,6,6.166666667,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,210,non-clickbait,anggota baleg dpr revisi uu kpk seimbangkan pencegahan penindakan,9,6.0,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,211,non-clickbait,john chardon terbukti bersalah kematian istrinya novy,7,6.375,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,212,non-clickbait,kpai pengembangan bakat bulutangkis jalan sesuai regulasi,7,6.777777778,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,213,non-clickbait,asrama mahasiswa papua dilempar karung berisi ular polisi hoaks,9,5.8,0.1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,214,non-clickbait,berharap mati kpk yasonna hati hati,6,4.75,0.25,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,215,non-clickbait,korut nyatakan bertemu as bahas denuklirisasi september,7,6.444444444,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,216,non-clickbait,bmkg prediksi cuaca jakarta cerah,5,5.1428571430000005,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,217,non-clickbait,polri teruskan pengajuan red notice veronica koman interpol,8,5.8,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,218,non-clickbait,personel polres jakbar satpam ampg pro bamsoet dipolisikan,8,6.0,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219,219,non-clickbait,asap pekat siswa sd pekanbaru sekolah,6,4.875,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,220,non-clickbait,beredar isu habibie meninggal keluarga hoax,6,6.333333333,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,221,non-clickbait,anggota dprd banten gadai sk komisi ii dpr tutup utang kampanye,11,4.818181818,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,222,non-clickbait,komisi iii dpr revisi uu kpk barang surpres jokowi,9,4.5,0.25,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,223,non-clickbait,petani blitar biarkan tomat membusuk harga anjlok,7,6.125,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,224,non-clickbait,dishub dki perluasan ganjil genap perbaiki kualitas udara,8,6.1,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,225,non-clickbait,sby ajak rakyat dukung jokowi istana bentuk kesantunan politik,9,6.0,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,226,non-clickbait,asyura pemkot makassar rilis edaran antisipasi penyebaran syiah,8,6.666666667,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,227,non-clickbait,polisi periksa kadis tersangka pencium pipi staf selfie pekan,9,5.454545455,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,228,non-clickbait,aduan penetapan tersangka veronica koman komnas ham,7,5.6,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,229,non-clickbait,bahas seleksi capim kpk komisi iii temui koalisi masyarakat sipil,10,5.454545455,0.090909091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,230,non-clickbait,hasil mediasi pt ka warga blitar pelintasan sebidang diportal,9,5.25,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,231,non-clickbait,pabrik tiner kalideres terbakar mobil damkar dikerahkan,7,6.375,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,232,non-clickbait,sby ajak rakyat dukung jokowi ppp simpatik negarawan,8,5.333333333,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,233,non-clickbait,korban cium pipi selfie tolak damai tersangka dihukum,8,5.5,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,234,non-clickbait,jenguk bj habibie sby batal buka pertemuan nasional fraksi demokrat,10,5.8,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,235,non-clickbait,kualitas udara buruk libur siswa sd jambi diperpanjang,8,5.4,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,236,non-clickbait,curhat warga desa digital sukabumi berburu sandi wi fi gratis,10,4.916666667,0.166666667,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,237,non-clickbait,bus transj ditabrak mobil lalin menteng arah rasuna said macet,10,5.090909091,0.090909091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,238,non-clickbait,pelanggar jalur perluasan ganjil genap jakpus,6,5.888888889,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,239,non-clickbait,besok polisi panggil ketum fpi terkait dugaan makar,8,5.444444444,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,240,non-clickbait,viral video korban kecelakaan maut nganjuk bikin video tabrakan,9,5.6363636360000005,0.181818182,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,241,non-clickbait,anggota dprd banten ramai ramai gadai sk pimpinan ranah pribadi,10,5.181818182,0.090909091,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,242,non-clickbait,bupati bogor pemprov dki bantu tangani sampah kalibaru,8,5.272727273,0.272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,243,non-clickbait,polisi cek kebenaran bocah bekasi tewas akibat bully,8,5.25,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,244,non-clickbait,ibas banggakan kinerja sby caleg terpilih demokrat jadikan contoh,9,6.2,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,245,non-clickbait,korut tembakkan proyektil dikenal tawarkan dialog as,7,5.9,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,246,non-clickbait,airlangga tegaskan golkar inisiator revisi uu kpk,7,6.0,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,247,non-clickbait,kabin budi gunawan buka pertemuan jokowi tokoh papua istana,9,5.090909091,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,248,non-clickbait,pemimpin hong kong ingatkan as campur aksi demo,8,4.909090909,0.272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,249,non-clickbait,pj walkot makassar edaran antisipasi syiah disikapi tenang,8,6.2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,250,clickbait,poin aspirasi tokoh papua bertemu jokowi istana,7,5.0,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,251,non-clickbait,kpk menolak revisi uu romli analogi servis mobil,8,5.0,0.2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,252,non-clickbait,cerita jokowi kali papua provinsi maksimal kali,7,5.222222222,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,253,non-clickbait,mantan atlet artis netizen ramai ramai bela pb djarum,9,5.0,0.181818182,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,254,clickbait,viral perampok bercelurit satroni rumah makan gratis duafa bogor,9,5.727272727000001,0.181818182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,255,non-clickbait,aspirasi tokoh papua jokowi generasi muda dihukum,7,5.6,0.3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,256,non-clickbait,usaha perusahaan startup jerman raih talenta terbaik,7,6.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,257,non-clickbait,air pdam ribu warga mampet dampak pembangunan alun alun suroboyo,10,5.5,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,258,non-clickbait,menlu bicara diplomasi digital kerja ekonomi,6,6.444444444,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,259,clickbait,perhatian nama nama kandidat menteri jokowi,6,5.857142857,0.14285714300000002,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,260,non-clickbait,barang impor izin senilai rp miliar dimusnahkan,7,5.75,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,261,clickbait,pekerja dibutuhkan pertambangan australia otomatisasi marak,6,7.4,0.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,262,non-clickbait,polres sumedang buru penyebar video porno pasangan dewasa,8,6.25,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,263,non-clickbait,kpu kendala kpu daerah usulkan nphd pilkada,7,5.375,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,264,non-clickbait,polres bogor kejar perampok bercelurit rumah makan gratis duafa,9,5.6363636360000005,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,265,non-clickbait,kemarau warga bandung barat mandikan jenazah pakai galon air,9,5.777777778,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,266,non-clickbait,airlangga siswono bicara revisi uu kpk seleksi capim,8,5.090909091,0.272727273,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,267,non-clickbait,ketum fpi dipanggil terkait makar besok pengacara jadwal ulang,9,5.9,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,268,non-clickbait,kepala bppt doakan bj habibie eyang intelektual pulih,8,5.777777778,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,269,non-clickbait,pengacara kivlan zen jalani sidang ditunggu tunggu,7,5.545454545,0.363636364,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,270,non-clickbait,hotel kafe rumah sakit surabaya batasi air dampak pdam mampet,10,4.909090909,0.090909091,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,271,non-clickbait,ptun pemkot cimahi batalkan imb guest house setra duta,9,4.818181818,0.181818182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,272,non-clickbait,pimpinan bank bumn purbalingga tersangka kredit fiktif rp m,9,5.181818182,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,273,non-clickbait,tokoh papua benny wenda berhak atur nkri,7,4.625,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,274,non-clickbait,kebakaran rumah grobogan pria penderita stroke tewas terbakar,8,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,275,non-clickbait,lahan istana kepresidenan papua disertifikatkan,5,7.285714286,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,276,non-clickbait,kritik pb djarum kpai fokus urus anak jalanan,8,5.3,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277,277,non-clickbait,alasan anggota dprd banten gadaikan sk renovasi rumah bayar kuliah anak,11,5.545454545,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,278,non-clickbait,pengurus golkar protes perubahan prosedur rapat korbid,7,6.857142857,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,279,non-clickbait,pemkot bandung evaluasi program street library digagas ridwan kamil,9,6.3,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,280,non-clickbait,poyuono ajak rakyat kepung dpr istana tolak revisi uu kpk,10,4.8,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,281,non-clickbait,dishub dki uji coba ganjil genap minggu kemarin kendaraan turun,10,5.4,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,282,non-clickbait,jalani sidang kivlan zen pengadilan pakai kursi roda,8,5.181818182,0.272727273,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,283,non-clickbait,orang tewas drama penembakan keluarga belanda,6,5.875,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284,284,non-clickbait,banyuwangi luncurkan kuliner pintar pedagangnya pakai kompor induksi,8,7.625,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,285,clickbait,pasang status single kehidupan novy chardon,6,6.222222222,0.333333333,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,286,non-clickbait,anggota dprd surabaya gadai sk bank ketua wajar,8,4.5,0.2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287,287,non-clickbait,laporan dicabut mobil goyang halaman pengadilan damai,7,6.2,0.3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,288,non-clickbait,siswi smk bandung dilarikan rs gegara ditikam sekolah,8,5.3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289,289,clickbait,sidang gugatan ikan koi mati saksi pln bicara,8,4.5,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290,290,non-clickbait,putra bj habibie terbaik,4,4.6363636360000005,0.636363636,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,291,non-clickbait,puro pakualaman gelar upacara hajad dalem labuhan pantai glagah,9,5.7,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,292,non-clickbait,permukaan air susut bekas desa dasar waduk gajah mungkur muncul,10,5.090909091,0.090909091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,293,non-clickbait,panwaslu usulkan nphd pilkada,4,6.2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294,294,non-clickbait,pdip jatim buka pendaftaran pilkada september,6,6.571428571,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,295,non-clickbait,anggaran erp masuk apbd dki,5,4.5,0.166666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
