,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
144,non-clickbait,jokowi terbang dari aceh ke wamena jauhnya seperti london ke istanbul,11,5.3636363639999995,0.363636364,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,non-clickbait,home industry arak di sidoarjo digerebek dua orang diamankan,9,5.777777778,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,non-clickbait,jokowi ke papua lagi paling telat oktober resmikan jembatan holtekamp,10,6.0,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,non-clickbait,ada ganjil genap anies sebut pengguna angkutan umum capai rekor,10,5.4,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,non-clickbait,trump umumkan perundingan damai dengan taliban sudah mati,8,6.25,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,clickbait,menanti kebijakan gila jokowi,4,6.5,0.25,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,non-clickbait,jokowi janjikan sarjana papua bekerja di bumn perusahaan besar,9,6.0,0.333333333,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,non-clickbait,ibu bayi yang kaki tangannya putus di tangerang serahkan diri ke polisi,12,5.0,0.41666666700000005,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,non-clickbait,melihat ke belakang pengusutan kpk soal mafia migas terkait petral,10,5.7,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,non-clickbait,banyuwangi dan perawat kolaborasi bikin sehat usaha wisata warga,9,6.222222222,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,non-clickbait,dua korban kecelakaan maut di nganjuk ternyata dpo kasus narkoba,10,5.5,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,non-clickbait,kabut asap bikin penerbangan di banjarmasin terganggu,7,6.714285714,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,non-clickbait,tokoh papua minta jokowi bangun istana presiden di papua,9,5.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,non-clickbait,jaksa kpk minta ma tolak pk novanto,7,4.1428571430000005,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,clickbait,akhirnya pemkot pekanbaru liburkan sd dan smp karena kabut asap,10,5.4,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,non-clickbait,video porno pasangan dewasa gegerkan sumedang,6,6.666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,non-clickbait,tata cara umroh urutan dan bacaannya,6,5.166666667,0.333333333,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,non-clickbait,persen dewan ciamis gadaikan sk ketua daripada mencuri uang negara,10,5.7,0.1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,non-clickbait,seputar kecelakaan maut di jalur nganjuk madiun yang tewaskan orang,10,5.8,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,non-clickbait,pj walkot makassar sebut rilis edaran antisipasi syiah rekomendasi mui,10,6.1,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,non-clickbait,dipimpin ibas demokrat gelar pembekalan anggota legislatif,7,7.428571429,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,non-clickbait,jokowi tahun depan istana presiden di papua mulai dibangun,9,5.555555556,0.444444444,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,non-clickbait,jokowi undang tokoh papua ke istana hari ini,8,4.625,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167,non-clickbait,china geram atas pernyataan menlu as soal perlakuan terhadap uighur,10,5.8,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,non-clickbait,oso soal revisi uu kpk tentunya kita tidak akan melemahkan,10,4.9,0.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,non-clickbait,pelanggar ditilang di jakbar alasannya tidak tahu ganjil genap,9,6.0,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,non-clickbait,usai jenguk bj habibie anies semoga allah turunkan mukjizat,9,5.666666667,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,non-clickbait,gubernur khofifah gandeng isei kembangkan one pesantren one product,9,6.555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,non-clickbait,sby jenguk bj habibie di rspad gatot soebroto,8,4.75,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,non-clickbait,hut ke tni al akan terus tingkatkan sdm untuk indonesia maju,11,4.545454545,0.363636364,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,non-clickbait,buka luwur sunan kudus ribuan paket nasi berkat dibagikan,9,5.444444444,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,non-clickbait,pdip nilai pidato kontemplasi sby sejalan dengan ide jokowi,9,5.666666667,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,clickbait,ribu hektare lahan terbakar udara di palembang tidak sehat,9,5.555555556,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,non-clickbait,pelemahan kpk dan masa depan demokrasi kita,7,5.285714286,0.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,non-clickbait,kpk panggil wakil ketua komisi xi terkait kasus anggota dpr f pan,12,4.5,0.083333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,non-clickbait,kabut asap pekat di riau tak ganggu penerbangan,8,5.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,non-clickbait,petugas cek pajak pelanggar ganjil genap hingga bagi bagi cokelat,10,5.6,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,non-clickbait,tim pelajar dki raih juara dua di olimpiade metropolis moskow,10,5.2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,non-clickbait,status tersangka veronica koman disoal polri ada praperadilan,8,6.75,0.125,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,clickbait,viral bocah di bekasi disebut tewas akibat bully begini kata ketua rt,12,4.833333333,0.41666666700000005,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,non-clickbait,pemkab ponorogo ajukan formasi untuk cpns dan p k,9,4.555555556,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,non-clickbait,masih ada pengemudi yang melanggar di hari ke ganjil genap jaksel,11,5.0,0.545454545,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,non-clickbait,masih ada yang tak tahu ganjil genap dishub sosialisasi sudah maksimal,11,5.454545455,0.545454545,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,non-clickbait,begini suasana antre ngalap berkat buka luwur sunan kudus,9,5.444444444,0.111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,non-clickbait,dishub dki perluasan ganjil genap tingkatkan pengguna sepeda motor,9,6.444444444,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,clickbait,anggota dprd banten ramai ramai gadai sk ini kata kemendagri,10,5.1,0.2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,non-clickbait,asap karhutla tambah parah jarak pandang di riau meter,9,5.1111111110000005,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,non-clickbait,perluasan ganjil genap dishub volume lalu lintas turun signifikan,9,6.333333333,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,non-clickbait,aktor intelektual rusuh papua dicari satu satu,7,5.714285714,0.28571428600000004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,non-clickbait,curhatan korban bully pansel kpk di depan komisi iii,9,4.8888888889999995,0.222222222,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,non-clickbait,kpk umumkan tersangka kasus mafia migas terkait petral siang ini,10,5.5,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,non-clickbait,puntung rokok pembalut bekas ada ratusan kilo sampah di pantai gold coast,12,5.166666667,0.166666667,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,non-clickbait,asap pekat kepung pekanbaru polantas bagikan masker ke pengendara,9,6.333333333,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,non-clickbait,santri di probolinggo sambut muharam dengan pawai obor,8,5.875,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,clickbait,yuk bantu jokowi cari menteri ikuti polling di detikcom,9,5.222222222,0.111111111,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,non-clickbait,beda eks komisioner kpai soal polemik dengan pb djarum,9,5.1111111110000005,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,non-clickbait,ratusan keluarga di queensland mengungsi hindari kebakaran yang kian memburuk,10,6.8,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,non-clickbait,penerapan tilang elektronik di busway ditargetkan oktober,7,7.285714286,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,non-clickbait,dangdutan maut tewaskan pria di bekasi pelaku ditangkap,8,6.0,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,non-clickbait,cerita ngeri bocah bogor dibunuh setelah disodomi,7,6.142857143,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,non-clickbait,jadi contoh tak baik pemotor serang pejalan kaki di trotoar minta maaf,12,4.916666667,0.41666666700000005,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,non-clickbait,kebakaran gudang di penjaringan padam kerugian ditaksir rp m,9,5.777777778,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,non-clickbait,atasi kabut asap dari indonesia malaysia rencanakan hujan buatan,9,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,non-clickbait,hindari razia wanita diduga psk di makassar sembunyi di selokan,10,5.4,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,non-clickbait,polisi bongkar perdagangan wanita di kepri korbannya dijadikan psk,9,6.444444444,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,non-clickbait,gegara potong kabel anies disomasi apjatel,6,6.166666667,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,non-clickbait,anggota baleg dpr revisi uu kpk seimbangkan pencegahan dan penindakan,10,6.0,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,non-clickbait,john chardon terbukti bersalah atas kematian istrinya novy,8,6.375,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,non-clickbait,kpai pengembangan bakat bulutangkis harus tetap jalan sesuai regulasi,9,6.777777778,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,non-clickbait,asrama mahasiswa papua dilempar karung berisi ular polisi itu hoaks,10,5.8,0.1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,non-clickbait,berharap tak mati kpk minta yasonna hati hati,8,4.75,0.25,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,non-clickbait,korut nyatakan siap bertemu as bahas denuklirisasi akhir september,9,6.444444444,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,non-clickbait,bmkg prediksi cuaca jakarta cerah hari ini,7,5.1428571430000005,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,non-clickbait,polri akan teruskan pengajuan red notice veronica koman ke interpol,10,5.8,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,non-clickbait,sebut personel polres jakbar satpam ampg pro bamsoet akan dipolisikan,10,6.0,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219,non-clickbait,asap pekat siswa sd di pekanbaru tetap sekolah,8,4.875,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,non-clickbait,beredar isu habibie meninggal keluarga hoax,6,6.333333333,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,non-clickbait,anggota dprd banten gadai sk komisi ii dpr tutup utang kampanye,11,4.818181818,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,non-clickbait,komisi iii dpr revisi uu kpk tak jadi barang tanpa surpres jokowi,12,4.5,0.25,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,non-clickbait,petani blitar biarkan tomat membusuk karena harga anjlok,8,6.125,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,non-clickbait,dishub dki perluasan ganjil genap hari pertama perbaiki kualitas udara,10,6.1,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,non-clickbait,sby ajak rakyat dukung jokowi istana bentuk kesantunan politik,9,6.0,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,non-clickbait,hari asyura pemkot makassar rilis edaran antisipasi penyebaran syiah,9,6.666666667,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,non-clickbait,polisi periksa kadis tersangka pencium pipi staf saat selfie pekan ini,11,5.454545455,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,non-clickbait,soal aduan penetapan tersangka veronica koman ini kata komnas ham,10,5.6,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,non-clickbait,bahas seleksi capim kpk komisi iii akan temui koalisi masyarakat sipil,11,5.454545455,0.090909091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,non-clickbait,ini hasil mediasi pt ka dan warga blitar soal pelintasan sebidang diportal,12,5.25,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,non-clickbait,pabrik tiner di kalideres terbakar mobil damkar dikerahkan,8,6.375,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,non-clickbait,sby ajak rakyat dukung jokowi ppp simpatik dan negarawan,9,5.333333333,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,non-clickbait,korban cium pipi saat selfie tolak damai ingin tersangka dihukum,10,5.5,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,non-clickbait,jenguk bj habibie sby batal buka pertemuan nasional fraksi demokrat,10,5.8,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,non-clickbait,kualitas udara makin buruk libur siswa sd di jambi diperpanjang,10,5.4,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,non-clickbait,curhat warga desa digital di sukabumi berburu sandi untuk wi fi gratis,12,4.916666667,0.166666667,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,non-clickbait,ada bus transj ditabrak mobil lalin menteng arah rasuna said macet,11,5.090909091,0.090909091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,non-clickbait,pelanggar di jalur perluasan ganjil genap jakpus masih banyak,9,5.8888888889999995,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,non-clickbait,besok polisi panggil ketum fpi terkait kasus dugaan makar,9,5.444444444,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,non-clickbait,viral video korban kecelakaan maut di nganjuk ingin bikin video tabrakan,11,5.6363636360000005,0.181818182,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,non-clickbait,anggota dprd banten ramai ramai gadai sk pimpinan itu ranah pribadi,11,5.181818182,0.090909091,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,non-clickbait,bupati bogor ingin pemprov dki ikut bantu tangani sampah di kalibaru,11,5.272727273,0.272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,non-clickbait,polisi cek kebenaran kasus bocah di bekasi yang disebut tewas akibat bully,12,5.25,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,non-clickbait,ibas banggakan kinerja sby minta caleg terpilih demokrat jadikan contoh,10,6.2,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,non-clickbait,korut tembakkan proyektil tak dikenal usai tawarkan dialog dengan as,10,5.9,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,non-clickbait,airlangga tegaskan golkar bukan inisiator revisi uu kpk,8,6.0,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,non-clickbait,kabin budi gunawan buka pertemuan jokowi dan tokoh papua di istana,11,5.090909091,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,non-clickbait,pemimpin hong kong ingatkan as jangan ikut campur soal aksi demo,11,4.909090909,0.272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,non-clickbait,pj walkot makassar minta edaran antisipasi syiah disikapi dengan tenang,10,6.2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,clickbait,ini poin aspirasi tokoh papua saat bertemu jokowi di istana,10,5.0,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,non-clickbait,kpk tegas menolak revisi uu romli beri analogi servis mobil,10,5.0,0.2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,non-clickbait,cerita jokowi kali ke papua provinsi lain maksimal kali,9,5.222222222,0.222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,non-clickbait,dari mantan atlet artis hingga netizen ramai ramai bela pb djarum,11,5.0,0.181818182,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,clickbait,viral perampok bercelurit satroni rumah makan gratis untuk duafa di bogor,11,5.727272727000001,0.181818182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,non-clickbait,aspirasi tokoh papua pak jokowi generasi muda kami jangan dihukum,10,5.6,0.3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,non-clickbait,begini usaha perusahaan startup jerman untuk raih talenta terbaik,9,6.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,non-clickbait,air pdam ribu warga mampet dampak pembangunan alun alun suroboyo,10,5.5,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,non-clickbait,menlu bicara pentingnya diplomasi digital untuk kerja sama ekonomi,9,6.444444444,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,clickbait,perhatian ini nama nama kandidat menteri jokowi,7,5.857142857,0.14285714300000002,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,non-clickbait,barang impor tanpa izin senilai rp miliar dimusnahkan,8,5.75,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,clickbait,apakah pekerja masih dibutuhkan pertambangan australia saat otomatisasi makin marak,10,7.4,0.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,non-clickbait,polres sumedang buru penyebar video porno pasangan dewasa,8,6.25,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,non-clickbait,kpu ungkap kendala kpu daerah usulkan nphd pilkada,8,5.375,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,non-clickbait,polres bogor kejar perampok bercelurit di rumah makan gratis untuk duafa,11,5.6363636360000005,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,non-clickbait,kemarau warga bandung barat mandikan jenazah pakai galon air,9,5.777777778,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,non-clickbait,saat airlangga siswono bicara soal revisi uu kpk dan seleksi capim,11,5.090909091,0.272727273,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,non-clickbait,ketum fpi dipanggil terkait makar besok pengacara minta jadwal ulang,10,5.9,0.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,non-clickbait,kepala bppt doakan bj habibie eyang intelektual segera pulih,9,5.777777778,0.111111111,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,non-clickbait,pengacara kivlan zen siap sekali jalani sidang ini yang ditunggu tunggu,11,5.545454545,0.363636364,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,non-clickbait,hotel kafe rumah sakit di surabaya batasi air dampak pdam mampet,11,4.909090909,0.090909091,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,non-clickbait,ptun pemkot cimahi harus batalkan imb guest house di setra duta,11,4.818181818,0.181818182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,non-clickbait,pimpinan bank bumn di purbalingga jadi tersangka kredit fiktif rp m,11,5.181818182,0.181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,non-clickbait,tokoh papua benny wenda tak berhak atur nkri,8,4.625,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,non-clickbait,kebakaran rumah di grobogan pria penderita stroke tewas terbakar,9,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,non-clickbait,lahan istana kepresidenan di papua segera disertifikatkan,7,7.285714286,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,non-clickbait,daripada kritik pb djarum kpai diminta fokus urus anak jalanan,10,5.3,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277,non-clickbait,alasan anggota dprd banten gadaikan sk renovasi rumah bayar kuliah anak,11,5.545454545,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,non-clickbait,pengurus golkar protes perubahan prosedur rapat korbid,7,6.857142857,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,non-clickbait,pemkot bandung evaluasi program street library yang digagas ridwan kamil,10,6.3,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,non-clickbait,poyuono ajak rakyat kepung dpr istana tolak revisi uu kpk,10,4.8,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,non-clickbait,dishub dki uji coba ganjil genap minggu kemarin kendaraan turun,10,5.4,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,non-clickbait,siap sekali jalani sidang kivlan zen ke pengadilan pakai kursi roda,11,5.181818182,0.272727273,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,non-clickbait,orang tewas dalam drama penembakan keluarga di belanda,8,5.875,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284,non-clickbait,banyuwangi luncurkan kuliner pintar pedagangnya pakai kompor induksi,8,7.625,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,clickbait,pasang status single inilah saat terakhir kehidupan novy chardon,9,6.222222222,0.333333333,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,non-clickbait,anggota dprd surabaya gadai sk ke bank ketua itu wajar,10,4.5,0.2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287,non-clickbait,laporan dicabut kasus mobil goyang di halaman pengadilan berakhir damai,10,6.2,0.3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,non-clickbait,siswi smk bandung dilarikan ke rs gegara ditikam dekat sekolah,10,5.3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289,clickbait,sidang gugatan ikan koi mati saksi dari pln bicara ini,10,4.5,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
